,Unnamed: 0,vacancy.id,vacancy.source,vacancy.region.region_code,vacancy.region.name,vacancy.company.ogrn,vacancy.company.site,vacancy.company.companycode,vacancy.company.hr-agency,vacancy.company.inn,vacancy.company.name,vacancy.company.kpp,vacancy.company.url,vacancy.creation-date,vacancy.salary,vacancy.salary_min,vacancy.job-name,vacancy.vac_url,vacancy.employment,vacancy.schedule,vacancy.duty,vacancy.category.specialisation,vacancy.requirement.education,vacancy.requirement.qualification,vacancy.requirement.experience,vacancy.addresses.address,vacancy.term.text,vacancy.currency,vacancy.salary_max,vacancy.company.phone,vacancy.company.email,vacancy.company.logo,vacancy.social_protected,vacancy.company.fax,vacancy.company.code_industry_branch,vacancy.category.industry
20250,20250,62189ab6-90b6-11ec-92fd-550ed7335bbe,Работодатель,800000000000,Республика Калмыкия,1080816003520.0,http://Сайт,1080816003520,False,816005116.0,"АУ РК ""РИА ""КАЛМЫКИЯ""",081601001,https://trudvsem.ru/company/1080816003520,2022-02-18,от 16169 до 16169,16169,корреспондент,https://trudvsem.ru/vacancy/card/1080816003520/62189ab6-90b6-11ec-92fd-550ed7335bbe,Полная занятость,Полный рабочий день,"<p>Корреспондент должен знать:</p>
<p>1. Специфику информационной работы и этику журналистской деятельности;</p>
<p>2. Грамматика и стилистика русского и калмыцкого языка;</p>
<p>3. Основы газетно-журнального производства и методы подготовки материалов в печать;</p>
<p>4. Методику интервьюирования;</p>
<p>5. Порядок сбора оперативной информации и выезда на места для освещения событий в районах республики, а в случае необходимости и в стране;</p>","Информационные технологии, телекоммуникации, связь",Высшее,,3,"[{'location': 'Республика Калмыкия, г. Элиста, В.И.Ленина улица, дом: 243;, 6 этажное здание Дом печати', 'lng': '44.265644', 'lat': '46.308452'}]",,«руб.»,16169,+7(937)8989999,gerel2008@mail.ru,,,,,
20265,20265,01446226-0929-11eb-b2c0-69632329477c,Работодатель,4200000000000,Кемеровская область,1024202052049.0,,1024202052049,False,4234002138.0,АКМО,420501001,https://trudvsem.ru/company/1024202052049,2020-10-08,от 20000 до 25000,20000,главный редактор,https://trudvsem.ru/vacancy/card/1024202052049/01446226-0929-11eb-b2c0-69632329477c,Полная занятость,Полный рабочий день,"<p>Организует объективное и всестороннее освещение жизни Кемеровского муниципального округа в газете ""Заря"". Организует редактирвоание материалов журналистов редакции газета ""Заря"" и внештатных авторов. Возглавляет разработку перспективных и тематических планов редакции. Осуществляет контроль за соблюдением установленных сроков предоставления материалов, сдачей их в печать, а также за содержанием номера газеты и качестовм его полиграфического исполнения. Подготавливает материалы для заключения издательских договоров с авторами и трудовых договоров с внештатными сотрудниками, привлекаемыми к выполнению работ по изданию газеты. участвует в оформлении документов по расчетам за выполнние работы. Принимает поступающие рукописи, проверяет их оформление. направляет на рецензирование. Участвует в разработке проектов художественного и технического оформления изданий.</p>","Информационные технологии, телекоммуникации, связь",,,от 0,"[{'location': 'Кемеровская область, г. Кемерово, Совхозная улица, 1А', 'lng': '86.055514', 'lat': '55.358606'}]",,«руб.»,25000,+7(913)3224883,adm-kemerovo-rn@ako.ru,,,,,
20531,20531,9f1c8e35-c496-11ec-9427-550ed7335bbe,Работодатель,8600000000000,Ханты-Мансийский автономный округ - Югра,1027700310076.0,ugoria.tv,0a0bb890-ab26-11ec-8aa5-550ed7335bbe,False,7714072839.0,ГТРК «Югория»,860102002,https://trudvsem.ru/company/0a0bb890-ab26-11ec-8aa5-550ed7335bbe,2022-04-25,от 45000,45000,Шеф-редактор,https://trudvsem.ru/vacancy/card/0a0bb890-ab26-11ec-8aa5-550ed7335bbe/9f1c8e35-c496-11ec-9427-550ed7335bbe,Полная занятость,Полный рабочий день,"<p>- участие в разработке текущих и оперативных планов компании, корректировка программи дикторских текстов</p>
<p>- редактирование информационных и других материалов</p>
<p>- контроль прохождения передач в эфир в соответствии с утвержденной программой</p>","Информационные технологии, телекоммуникации, связь",Высшее,,5,"[{'location': 'Ханты-Мансийский автономный округ - Югра, г. Ханты-Мансийск, Гагарина улица, 4', 'lng': '69.018659', 'lat': '61.001221'}]",,«руб.»,0,3467382032,job@ugoria.tv,https://trudvsem.ru/image/3886d370-ab31-11ec-8913-4febb26dc4ec,,,,
20584,20584,cd1af405-c51a-11ec-a9c3-5b1b13d7f12f,Работодатель,300000000000,Республика Бурятия,1170327001107.0,,a11d4e80-af11-11ec-ac55-57fc951f3846,False,326550761.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕЛЕРАДИОКОМПАНИЯ ""АРИГ УС""",032601001,https://trudvsem.ru/company/a11d4e80-af11-11ec-ac55-57fc951f3846,2022-04-26,от 25000,25000,корреспондент в социальных сетях,https://trudvsem.ru/vacancy/card/a11d4e80-af11-11ec-ac55-57fc951f3846/cd1af405-c51a-11ec-a9c3-5b1b13d7f12f,Полная занятость,Полный рабочий день,"<ul>
<li>Публиковать собственные материалы на сайте, в социальных сетях.</li>
<li>Редактировать авторские материалы, обеспечивать правильность приводимых цитат, цифр, имен и т.д.</li>
<li>
<p>Разработка стратегии - определение целевой аудитории и изучение ее интересов;&nbsp;</p>
</li>
</ul>
<ul>
<li>&nbsp;Управление рекламой&nbsp;&ndash; проведение конкурсов, флэш-мобов для социальных сетей, создание каналов на видеохостингах;</li>
<li>Сбор обратной связи от целевой аудитории и реакция на комментарии, влияние на общественное мнение посредством PR-материалов в социальных сетях;&nbsp;</li>
</ul>
<ul>
<li>Повышение активности пользователей в сообществах, нейтрализация негативных пользователей, организация службы поддержки через социальные сети;</li>
<li>Ведение аккаунтов и их модерация&nbsp;во всех социальных сетях;</li>
</ul>","Информационные технологии, телекоммуникации, связь",,,0,"[{'location': 'Республика Бурятия, г.Улан-Удэ, ул.Каландаришвили 23', 'lng': '112.3487', 'lat': '54.544222'}]",,«руб.»,0,+7(3012)211651,office@arigus.tv,https://trudvsem.ru/image/3ee03870-af27-11ec-bdf7-550ed7335bbe,,,,
20772,20772,88a41f15-a457-11ec-b0c5-57fc951f3846,Работодатель,3400000000000,Волгоградская область,1027700310076.0,,c3c819f0-7d1c-11ec-b866-4febb26dc4ec,False,7714072839.0,ВОЛГОГРАД-ТРВ Государственная телевизионная и радиовещательная компания филиал ФГУП ВГТРК,344443001,https://trudvsem.ru/company/c3c819f0-7d1c-11ec-b866-4febb26dc4ec,2022-03-15,от 30000 до 32000,30000,журналист,https://trudvsem.ru/vacancy/card/c3c819f0-7d1c-11ec-b866-4febb26dc4ec/88a41f15-a457-11ec-b0c5-57fc951f3846,Полная занятость,Полный рабочий день,"<ul>
<li>Приведение материала в соответствие с требованиями СМИ</li>
<li>Принятие решений о добавлении в материал дополнительной информации (текста, иллюстраций)</li>
<li>Работа над контекстом, орфографией и стилем текста</li>
<li>Работа с фото-, видео-, аудиоинформацией</li>
<li>Реализация комплекса мер для поднятия позиций сайта в результатах выдачи поисковых систем по определенным запросам пользователей с целью продвижения сайта</li>
</ul>","Информационные технологии, телекоммуникации, связь",Высшее,,1,"[{'location': 'Волгоградская область, Ост. Мамаев Курган, автобус №  25, №21', 'lng': '44.151415', 'lat': '49.615821'}]",,«руб.»,32000,,,,,,,
21558,21558,9a8662a5-8a5e-11ec-a69c-4febb26dc4ec,Работодатель,6600000000000,Свердловская область,1136676000108.0,http://нет,1136676000108,False,6676001617.0,"ГАУП СО ""РЕДАКЦИЯ ГАЗЕТЫ ""ИЗВЕСТИЯ-ТУР""",667601001,https://trudvsem.ru/company/1136676000108,2022-02-10,от 18000,18000,корреспондент,https://trudvsem.ru/vacancy/card/1136676000108/9a8662a5-8a5e-11ec-a69c-4febb26dc4ec,Полная занятость,Полный рабочий день,"<p>Обеспечение&nbsp;редакции&nbsp;оперативной&nbsp;информацией&nbsp;и&nbsp;другими&nbsp;материалами, подготовка собственных&nbsp;публикаций в газете.&nbsp;</p>
<p>Самостоятельный поиск событий, явлений, фактов как основы материала. Фото-, видео- аудиодокументирование освещаемого события. Освещение события в&nbsp;</p>","Искусство, культура и развлечения",,,0,"[{'location': 'Свердловская область, Туринский район, г. Туринск, Декабристов улица, дом: 56А;', 'lng': '63.696492', 'lat': '58.051707'}]",,«руб.»,0,+7(912)6598815,i-tur3@mail.ru,,,,,
21675,21675,ea183965-baf6-11ec-ac55-57fc951f3846,Работодатель,4200000000000,Кемеровская область,1024201299011.0,smipol.ru,1024201299011,False,4212018720.0,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОУ УЧРЕЖДЕНИЕ ""ПОЛЫСАЕВСКИЙ ПРЕСС-ЦЕНТР""",421201001,https://trudvsem.ru/company/1024201299011,2022-04-13,от 18057,18057,корреспондент,https://trudvsem.ru/vacancy/card/1024201299011/ea183965-baf6-11ec-ac55-57fc951f3846,Полная занятость,Полный рабочий день,"<p>Обеспечивает отдел газеты оперативной информацией и другими материалами, готовит собственные публикации</p>","Информационные технологии, телекоммуникации, связь",,,0,"[{'location': 'Кемеровская область, г. Полысаево, Космонавтов улица, 88', 'lng': '86.277757', 'lat': '54.607936'}]",,«руб.»,0,+7(38456)43942,polpressa.tv@mail.ru,,,,,
21733,21733,a2d43315-b0ce-11ec-bdf7-550ed7335bbe,Работодатель,5100000000000,Мурманская область,1025100590206.0,,1025100590206,False,5105020162.0,"Редакция газеты ""Кольское слово"" МУ",,https://trudvsem.ru/company/1025100590206,2022-03-31,от 40000,40000,старший корреспондент,https://trudvsem.ru/vacancy/card/1025100590206/a2d43315-b0ce-11ec-bdf7-550ed7335bbe,Полная занятость,Полный рабочий день,"<p>сбор информации, фото, подготовка материалов для газеты и новостей для интернет-платформ</p>","Информационные технологии, телекоммуникации, связь",,,0,"[{'location': 'Мурманская область, Кольский район, г. Кола, Красноармейская улица, дом: ДОМ 21;, пер. Островский', 'lng': '33.00926', 'lat': '68.87997'}]",,«руб.»,0,+7(81553)35749,,,,,,
21839,21839,a82de4a6-9f76-11ec-a175-4febb26dc4ec,Работодатель,8600000000000,Ханты-Мансийский автономный округ - Югра,1028600965062.0,http://samotlor.tv,1028600965062,False,8603080280.0,"ООО ""ТРК ""Самотлор""",860301001,https://trudvsem.ru/company/1028600965062,2022-03-09,от 30558,30558,корреспондент,https://trudvsem.ru/vacancy/card/1028600965062/a82de4a6-9f76-11ec-a175-4febb26dc4ec,Полная занятость,Ненормированный рабочий день,"<p>&nbsp; <!--[endif]-->Готовит оперативные материалы, освещающие события по определенной тематике;</p>
<p>&nbsp;<!--[endif]-->Осуществляет&nbsp; совместно с оператором видеосъемки сюжетов для программы новостей или для других программ;</p>
<p>Проверяет качество съемки и звука на отснятом видеоматериале</p>","Информационные технологии, телекоммуникации, связь",Высшее,,1,"[{'location': 'Ханты-Мансийский автономный округ - Югра, г. Нижневартовск, Мира улица, 62А', 'lng': '76.595769', 'lat': '60.937124'}]",Ежемесячная премия 50 %,«руб.»,0,+7(3466)435055,tv@samotlor.tv,,,+7(3466)435055,,
21841,21841,72184fd6-7f06-11ec-82da-4febb26dc4ec,Работодатель,7900000000000,Еврейская автономная область,1097901000042.0,,1097901000042,False,7901533871.0,"ОГАУ ""ИЗДАТЕЛЬСКИЙ ДОМ ""БИРОБИДЖАН""",790101001,https://trudvsem.ru/company/1097901000042,2022-01-27,от 23000 до 25000,23000,корреспондент,https://trudvsem.ru/vacancy/card/1097901000042/72184fd6-7f06-11ec-82da-4febb26dc4ec,Полная занятость,Ненормированный рабочий день,"<p>Обеспечивает&nbsp; редакцию оперативной информацией и другими материалами, готовит собственные публикации.</p>","Искусство, культура и развлечения",Высшее,,1,"[{'location': 'Еврейская автономная область, г. Биробиджан, Ленина улица, 32, Вход со двора', 'lng': '132.92869', 'lat': '48.793629'}]",,«руб.»,25000,4262267062,idb-2009@mail.ru,,,,,
22351,22351,f64d01e5-c5e4-11ec-b4ff-57fc951f3846,Работодатель,5900000000000,Пермский край,1205900025704.0,,1205900025704,False,5919030610.0,"АНО ""СОЛИКАМСКИЙ МЕДИА ЦЕНТР""",591901001,https://trudvsem.ru/company/1205900025704,2022-04-27,от 20000 до 30000,20000,корреспондент,https://trudvsem.ru/vacancy/card/1205900025704/f64d01e5-c5e4-11ec-b4ff-57fc951f3846,Полная занятость,Полный рабочий день,"<ul>
<li>Подготовка обработанных материалов в формате публикации</li>
<li>Подготовка материала определенного жанра и тематики (очерки, статьи, аудио/видеосюжеты) для телевидения, радио, сетевого издания, печати и информационных лент</li>
<li>Разработка предложений для монтажа видео-, аудиоматериалов при формировании видеоматериала</li>
<li>Представление материала ответственному (выпускающему) редактору для печати, эфира, размещения в сетевом издании</li>
</ul>","Информационные технологии, телекоммуникации, связь",,,0,"[{'location': 'Пермский край, г. Соликамск, Соликамское шоссе, дом: ДОМ 5;, вход со двора, 2 этаж', 'lng': '56.767974', 'lat': '59.641439'}]",,«руб.»,30000,+7(908)2508026,solves79@mail.ru,,,,,
22378,22378,b495e5e5-931d-11ec-9f92-57fc951f3846,Работодатель,900000000000,Карачаево-Черкесская Республика,1027700310076.0,http://gtrkkchr.ru/,34685ad0-8e43-11ec-aae7-550ed7335bbe,False,7714072839.0,"филиал ВГТРК ГТРК ""Карачаево-Черкесия""",091402001,https://trudvsem.ru/company/34685ad0-8e43-11ec-aae7-550ed7335bbe,2022-02-21,от 15000 до 20000,15000,журналист,https://trudvsem.ru/vacancy/card/34685ad0-8e43-11ec-aae7-550ed7335bbe/b495e5e5-931d-11ec-9f92-57fc951f3846,Полная занятость,Полный рабочий день,<p>Подготовка телевизионных сюжетов для публицистических программ на русском языке.</p>,"Информационные технологии, телекоммуникации, связь",Высшее,,5,"[{'location': 'Карачаево-Черкесская Республика, г. Черкесск, Красноармейская улица, 51', 'lng': '42.049923', 'lat': '44.22745'}]",,«руб.»,20000,+7(928) 383-27-23,,,,,,
22393,22393,40eadf97-2002-11eb-a2de-ef76bd2a03c1,Работодатель,5200000000000,Нижегородская область,1075247001851.0,http://mbukcbs.ru,1075247001851,False,5247047603.0,"МБУК ""ЦБС""",524701001,https://trudvsem.ru/company/1075247001851,2020-11-06,от 13890,13890,редактор библиотеки (вышей категории класса),https://trudvsem.ru/vacancy/card/1075247001851/40eadf97-2002-11eb-a2de-ef76bd2a03c1,Полная занятость,Полный рабочий день,"<p>Разрабатывает перспективные и текущие планы выпуска печатной продукции.Редактирует библиографические, методические и другие документы,разделы или части справочно-библиографического аппарата. Осуществляет составление каталогов,вспомогательных указателей.</p>","Искусство, культура и развлечения",Высшее,,3,"[{'location': 'Нижегородская область, г. Выкса, Центральный микрорайон, 20', 'lng': '42.177681', 'lat': '55.319023'}]",Ежеквартальная премия 20 %,«руб.»,0,9058679223,home-book@rambler.ru,,Инвалиды,,,
22521,22521,01136275-c600-11ec-9427-550ed7335bbe,Работодатель,2400000000000,Красноярский край,1022400760030.0,https://ilansklib.ru/,1022400760030,False,2415004824.0,МБУК МБ ИЛАНСКОГО РАЙОНА,241501001,https://trudvsem.ru/company/1022400760030,2022-04-27,от 22224 до 22224,22224,редактор,https://trudvsem.ru/vacancy/card/1022400760030/01136275-c600-11ec-9427-550ed7335bbe,Полная занятость,Полный рабочий день,"<p>Разрабатывает положения о системе каталогов, паспорта, рекламные проспекты о правилах пользования каталогами. Разрабатывает и составляет рабочие таблицы ББК.Изучает основы компьютерной грамотности и программное обеспечение, предназначенное для автоматизации технологических процессов в ОКиО.Классифицирует литературу, оформляет карточки для всех каталогов.Осуществляет обработку новых поступлений.Ведет и редактирует каталоги: учетный, систематический.</p>","Искусство, культура и развлечения",,,0,"[{'location': 'Красноярский край, Иланский район, г. Иланский, Ленина улица, 57 пом. 93', 'lng': '96.066007', 'lat': '56.235961'}]",,«руб.»,22224,+7(908)0184977,mbs.ilansk@yandex.ru,,,,,
22658,22658,b47b6ec6-c60f-11ec-87d5-813aa7e4e138,Работодатель,7700000000000,г. Москва,1147746441963.0,,1147746441963,False,7703809969.0,"ООО ""МАНН, ИВАНОВ И ФЕРБЕР""",770301001,https://trudvsem.ru/company/1147746441963,2022-04-27,от 60000,60000,Ответственный редактор,https://trudvsem.ru/vacancy/card/1147746441963/b47b6ec6-c60f-11ec-87d5-813aa7e4e138,Полная занятость,Полный рабочий день,"<ul>
<li aria-level=""1"">
<p>Разработка концепции будущих изданий. Согласование ее с шеф-редактором направления .</p>
</li>
<li aria-level=""1"">
<p>Поиск иллюстраторов, научных редакторов, литературных редакторов, дизайнеров, верстальщиков, шрифтовиков и других подрядчиков для подготовки оригинал-макета.</p>
</li>
<li aria-level=""1"">
<p>Подбор, координация и прием качественной работы внештатных сотрудников по полному циклу (перевод, литературное редактирование, научное редактирование, корректуры, дизайн-макет, верстка, отрисовка иллюстраций, леттеринга, шрифтов и др.). Контроль качества, оценка их работы, оплаты.</p>
</li>
<li aria-level=""1"">
<p>Разработка технического и художественного оформления издания (совместно с арт-директором).</p>
</li>
<li aria-level=""1"">
<p>Составление бюджета на книгу и его соблюдение в соответствии с утвержденными в издательстве расценками.</p>
</li>
<li aria-level=""1"">
<p>Составление графика и соблюдение сроков подготовки оригинал-макетов в соответствии с дедлайном.&nbsp;</p>
</li>
<li aria-level=""1"">
<p>Написание маркетинговых текстов для книг (предисловие, аннотация, текст на обложку, брифы).</p>
</li>
<li aria-level=""1"">
<p>Оформление выходных сведений в соответствии с нормативными документами и авторским правом.</p>
</li>
<li aria-level=""1"">
<p>Заполнение издательских реестров (Издательский план, Редподготовка, График работы над оригинал-макетом и др.).&nbsp;</p>
</li>
<li aria-level=""1"">
<p>Поиск переводных книг&nbsp; для издания.</p>
</li>
<li aria-level=""1"">
<p>Сдача в печать оригинал-макетов в установленные сроки и в соответствии с литературными нормами русского языка и полиграфическими требованиями к оформлению книги, нормативными документами и авторским правом.</p>
</li>
<li aria-level=""1"">
<p>Взаимодействие с командой&nbsp; в ходе проекта на встречах и путем онлайн-коммуникаций, с авторами, иллюстраторами и др. участниками процесса.</p>
</li>
<li aria-level=""1"">
<p>Создание и поддержание положительного имиджа ООО &laquo;Манн, Иванов и Фербер&raquo; у авторов, внештатных исполнителей и других лиц, с которыми ведет коммуникацию Ответственный редактор.</p>
</li>
<li aria-level=""1"">
<p>Регулярное участие в онлайн встречах с руководством (скайп, hangouts и другие средства связи).</p>
</li>
</ul>
<p></p>","Искусство, культура и развлечения",Высшее,,3,"[{'location': 'г. Москва, Козихинский Б. переулок, дом: ДОМ 7;корпус: СТРОЕНИЕ 2;', 'lng': '37.598645', 'lat': '55.762019'}]",,«руб.»,0,,b2b@mann-ivanov-ferber.ru,,,,,
23409,23409,e56b6cb6-b08e-11ec-bdf7-550ed7335bbe,Работодатель,6500000000000,Сахалинская область,1027700310076.0,,1027700310076,False,7714072839.0,ВГТРК,280102001,https://trudvsem.ru/company/1027700310076,2022-03-31,от 70000 до 71000,70000,корреспондент,https://trudvsem.ru/vacancy/card/1027700310076/e56b6cb6-b08e-11ec-bdf7-550ed7335bbe,Полная занятость,Полный рабочий день,"<ul>
<li>Подготовка обработанных материалов в формате публикации</li>
<li>Подготовка материала определенного жанра и тематики (очерки, статьи, аудио/видеосюжеты) для телевидения, радио, сетевого издания, печати и информационных лент</li>
<li>Разработка предложений для монтажа видео-, аудиоматериалов при формировании видеоматериала</li>
<li>Представление материала ответственному (выпускающему) редактору для печати, эфира, размещения в сетевом издании</li>
</ul>","Искусство, культура и развлечения",Высшее,,1,"[{'location': 'Сахалинская область, г. Южно-Сахалинск, Комсомольская улица, 209', 'lng': '142.75092', 'lat': '46.950666'}]",,«руб.»,71000,,nsamorukova@vgtrk.com,,,,,
23958,23958,094cdac5-7cd6-11ec-b3f6-550ed7335bbe,Работодатель,2500000000000,Приморский край,1132503001179.0,,1132503001179,False,2503031305.0,"МУНИЦИПАЛЬНОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ""РЕДАКЦИЯ СРЕДСТВ МАССОВОЙ ИНФОРМАЦИИ"" ГОРОДСКОГО ОКРУГА БОЛЬШОЙ КАМЕНЬ",250301001,https://trudvsem.ru/company/1132503001179,2022-01-24,от 20900,20900,фотокорреспондент,https://trudvsem.ru/vacancy/card/1132503001179/094cdac5-7cd6-11ec-b3f6-550ed7335bbe,Полная занятость,Полный рабочий день,"<p>Выполняет все виды съёмок по заданию руководства редакции,доставляет их в редакцию, обеспечивает редакцию фотоинформацией по вопросам общественно-политической жизни. Выполняет съёмки на цифровой фотоаппарат, обрабатывает отснятые материалы готовит их к выходу в печать.</p>","Искусство, культура и развлечения",Высшее,<p>соц.пакет</p>,0,"[{'location': 'Приморский край, г. Большой Камень, Приморского Комсомола улица, дом: 5А;', 'lng': '132.35074', 'lat': '43.108744'}]",,«руб.»,0,+7(42335)57164,gazetazato@mail.ru,,,,,
25058,25058,5a9e1c77-ac08-11ec-9af4-57fc951f3846,Работодатель,200000000000,Республика Башкортостан,1030203902596.0,,1030203902596,False,274064976.0,"МУП ПЦ ""ВСЯ УФА""",027401001,https://trudvsem.ru/company/1030203902596,2022-03-25,от 16000,16000,корреспондент телевидения,https://trudvsem.ru/vacancy/card/1030203902596/5a9e1c77-ac08-11ec-9af4-57fc951f3846,Полная занятость,Полный рабочий день,"<ul>
<li>Формирование контактов, необходимых для создания материала (по заданию редакции или собственной инициативе)</li>
<li>Проведение интервью, проведение опросов</li>
<li>Выезд на места для освещения событий на определенной редакцией территории</li>
<li>Фото-, видео- аудиодокументирование освещаемого события</li>
<li>Освещение события в теле-, радиопрограммах, транслируемых в прямом эфире, в онлайн-трансляциях программ сетевых СМИ</li>
<li>Организация работы съемочной группы (для теле-, радио- и мультимедийного корреспондента)</li>
<li>Подготовка вопросов для интервью</li>
</ul>","Искусство, культура и развлечения",Высшее,,0,"[{'location': 'Республика Башкортостан, г. Уфа, Авроры улица, дом: 25;', 'lng': '56.006823', 'lat': '54.704903'}]",,«руб.»,0,+7(927)9229913,info@allufa.ru,,,,,
25612,25612,64f6a165-9b4b-11ec-8d7d-57fc951f3846,Работодатель,4900000000000,Магаданская область,1024900961183.0,,1024900961183,False,4909062516.0,"ОГАУ ""ИЗДАТЕЛЬСКИЙ ДОМ ""МАГАДАНСКАЯ ПРАВДА""",490901001,https://trudvsem.ru/company/1024900961183,2022-03-04,от 43437 до 43437,43437,корреспондент,https://trudvsem.ru/vacancy/card/1024900961183/64f6a165-9b4b-11ec-8d7d-57fc951f3846,Полная занятость,Полный рабочий день,"<ul>
<li>Изучение и анализ собранной информации</li>
<li>Поиск дополнительных источников информации для проверки полученных данных</li>
<li>Анализ дополнительной информации для проверки достоверности полученной информации</li>
<li>Обработка материалов (обеспечение правильности приводимых цитат, имен, цифр и других фактических данных)</li>
</ul>","Информационные технологии, телекоммуникации, связь",Высшее,,5,"[{'location': 'Магаданская область, г. Магадан, Школьный переулок, дом: ДОМ 3;', 'lng': '150.80019', 'lat': '59.5649'}]",,«руб.»,43437,+7(924)6921540,tech@magadanpravda.ru,,,,,
25772,25772,6d4186f5-7751-11ec-9eb2-550ed7335bbe,Работодатель,2500000000000,Приморский край,1022500801278.0,,1022500801278,False,2509003167.0,МБУК ЦБС ПГО,250901001,https://trudvsem.ru/company/1022500801278,2022-01-17,до 13900,0,"редактор 2 категории 0,5 ставки",https://trudvsem.ru/vacancy/card/1022500801278/6d4186f5-7751-11ec-9eb2-550ed7335bbe,Полная занятость,Неполный рабочий день,"<p><!--[endif]-->Актуализация и пополнение корпоративного сайта библиотеки;&nbsp; &nbsp;</p>
<p>&nbsp;<!--[endif]-->Создание, оформление и редактирование печатной и электронной версии информационного продукта;</p>
<p></p>","Искусство, культура и развлечения",Высшее,,0,"[{'location': 'Приморский край, г. Партизанск, 50 лет ВЛКСМ улица, 22', 'lng': '133.12172', 'lat': '43.11572'}]","Ежемесячная премия 30 %, Ежеквартальная премия по результатам работы",«руб.»,13900,+7(984)1427502,libpart@mail.ru,https://trudvsem.ru/image/a020cdb0-f326-11e6-afdb-ef76bd2a03c1,"Инвалиды,Многодетные семьи,Работники, имеющие детей-инвалидов,Матери и отцы, воспитывающие без супруга (супруги) детей в возрасте до пяти лет",,,
26047,26047,b92aa0a6-8a53-11ec-aae7-550ed7335bbe,Работодатель,5700000000000,Орловская область,1025701257713.0,,1025701257713,False,5724000903.0,"АУ ОО ""РЕДАКЦИЯ ГАЗЕТЫ ""СЕЛЬСКИЕ ЗОРИ""",572401001,https://trudvsem.ru/company/1025701257713,2022-02-10,от 13890,13890,корреспондент 2 категории,https://trudvsem.ru/vacancy/card/1025701257713/b92aa0a6-8a53-11ec-aae7-550ed7335bbe,Полная занятость,Полный рабочий день,"<p>подготовка к печати статей, корреспонденции</p>","Искусство, культура и развлечения",,,0,"[{'location': 'Орловская область, Троснянский район, Тросна село, Заводская улица, дом: 7;', 'lng': '35.780868', 'lat': '52.447576'}]",,«руб.»,0,,trsnsmi@yandex.ru,,,,,
26066,26066,c5b10b25-738d-11ec-9eb2-550ed7335bbe,Работодатель,8600000000000,Ханты-Мансийский автономный округ - Югра,1068608000361.0,http://holdingtv.tv,1068608000361,False,8608051934.0,"ООО "" МЕДИА - ХОЛДИНГ "" ЗАПАДНАЯ СИБИРЬ """,860801001,https://trudvsem.ru/company/1068608000361,2022-01-12,от 49522 до 66854,49522,корреспондент,https://trudvsem.ru/vacancy/card/1068608000361/c5b10b25-738d-11ec-9eb2-550ed7335bbe,Полная занятость,Ненормированный рабочий день,"<p>Осуществляет работу по подготовке и обеспечивает выход в эфир видео-, аудиопродукции, материалов на сайт и в социальные сети.</p>
<p>Осуществляет самостоятельный выбор тем, готовит материалы в соответствии с заранее разработанной и согласованной темой в соответствии с требованиями к формату данного СМИ.</p>
<p>Выезжает на места событий для их освещения, осуществляет сбор оперативной информации.<b></b></p>
<p>Работает в радио-,телеэфире (в том числе ведение собственной программы).</p>
<p>Для написания текстов использует программу Cinegy Desktop, осуществляет предмонтаж видеоматериалов.</p>
<p>При&nbsp; необходимости участвует в производстве телевизионной продукции на всех этапах ее подготовки к эфиру.</p>","Искусство, культура и развлечения",Высшее,<p>Постоянная работа</p>,3,"[{'location': 'Ханты-Мансийский автономный округ - Югра, г. Когалым, Сибирская улица, 5, г.Когалым, ул.Сибирская, дом 5 (в здании ООО ""ЛУКОЙЛ Западная Сибирь""', 'lng': '74.483228', 'lat': '62.257369'}]",Ежемесячная премия 35 %,«руб.»,66854,+7(904)4865638,rybakov_aleksand@mail.ru,,,,,
26535,26535,25d218f5-c780-11ec-87d5-813aa7e4e138,Работодатель,3800000000000,Иркутская область,1023800522129.0,,1023800522129,False,3801007290.0,"АО ""ТЕЛЕКОМПАНИЯ АКТИС""",380101001,https://trudvsem.ru/company/1023800522129,2022-04-29,от 24000 до 35000,24000,журналист,https://trudvsem.ru/vacancy/card/1023800522129/25d218f5-c780-11ec-87d5-813aa7e4e138,Полная занятость,Полный рабочий день,"<p>1. Осуществлять подготовку информационных материалов на заданные темы согласно требованиям редакции и предоставляет в виде, предусмотренном редакцией.</p>
<p>2. Готовить вопросы для интервью, назначает встречи, выезжает на место их проведения, проводит интервью.</p>
<p>3. Обрабатывать информацию, собранную в ходе интервью. Представлять эту информацию в виде информационных материалов в определенном жанре.</p>
<p>4. Производить проверку достоверности информации. Редактировать материалы, следит за точностью фактических данных: цифр, имен, фамилий.</p>
<p>5. Готовить информационные материалы в соответствии с графиком, утвержденным главным редактором.</p>","Информационные технологии, телекоммуникации, связь",,,0,"[{'location': 'Иркутская область, г. Ангарск, 33-й микрорайон, дом: ДОМ 19;офис/квартира: ПОМЕЩЕНИЕ 136;', 'lng': '103.8473', 'lat': '52.513568'}]",,«руб.»,35000,+7(952)6134429,zaharova@aktistv.ru,,,,,
